5.1
6.5
8
9
10.2
11.7
13.2
15
16.9
19.3
21.8
24.6
27.9
31.4
35.4
39.6
44.1
48.8
53.4
58
62.6
67.2
71.8
76.4
80.9
85.5
90
94.5
99
103.5
108
112.4
116.8
121.3
125.7
130.1
134.4
138.8
143.1
