-999
-999
-999
-999
-999
-999
-999
0.817
0.844
0.771
0.835
0.779
0.83
0.82
0.789
0.847
0.836
0.824
0.804
0.754
0.801
0.884
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
