6.5
7.5
8.5
9.5
10.5
11.7
12.6
13.2
14.5
15.8
16.8
18
19.2
20.6
22
23.4
25
26.7
28.6
30.3
32.3
34.4
36.6
38.7
41
43.4
45.9
48.3
50.7
53.2
55.7
58.1
60.6
63
65.5
67.9
70.4
72.8
75.3
77.7
80.2
85.1
87.5
92.5
94.9
97.4
99.8
102.3
104.7
107.2
109.6
112.1
114.5
117
119.4
121.9
124.3
126.7
129.2
131.6
134.1
136.5
139
141.4
143.8
146.3
148.7
