-999
1.12e-07
5.12e-08
8.05e-08
1.16e-07
1.8e-07
2.85e-07
5.25e-07
8.17e-07
1.36e-06
2.05e-06
2.9e-06
2.88e-06
2.98e-06
3.44e-06
2.81e-06
2.69e-06
2.93e-06
1.94e-06
1.01e-06
5.09e-07
2.74e-07
1.5e-07
3.98e-08
4.08e-08
1.01e-06
1.13e-06
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
